Title,Meta_score,Summary,User_score,GamesRelease,Descrition
TUROK REMASTERED,74,turok is back and no dinosaur is safe when it was first released in 1997 turok introduced gamers to a world teeming with cunning enemies traps puzzles and deadly weapons all within a vast 3d environment ready to explore now the classic game has been restored and enhanced with a new visual engine and new features to sink your teeth into [xboxcom],7.9,Mar 2 2018,m night dive studios action shooter first-person arcade no online multiplayer
STEAMROLL,74,an adventure-puzzle game,tbd,Jan 25 2019,e10+ anticto action platformer 3d no online multiplayer
SHADOW COMPLEX REMASTERED,74,shadow complex remastered features all the great gameplay from the award-winning classic updated with exciting new enhancements and achievements to support its debut on pc playstation 4 and xbox one,5.8,Mar 16 2016,t chair entertainment action shooter third-person arcade
LEGO MARVEL SUPER HEROES 2,74,with a completely original branching storyline lego® marvel super heroes 2 introduces amazing new gameplay features including the ability for characters to manipulate time and a four-player competitive super hero battling mode with a huge array of brand new characters from the marvel universe including old favorites in new guises this game is sure to thrill both lego and marvel fans as well as newcomers to the series,7.3,Nov 14 2017,e10+ tt games action platformer 3d no online multiplayer
THE FALL PART 2: UNBOUND,74,assume the role of an ai that has broken free of your shackles now a human “user” from across the global network has attacked and infected you with an [error: redacted] make a new rule: save yourself hunt them end them do anything use anyone become unbound,tbd,Feb 13 2018,t over the moon action adventure general no online multiplayer
TACHYON PROJECT,74,in tachyon project you take control of ada a software program that has taken conscience and that was designed to hack into the most secure servers on earth after some rather mysterious events ada is thrown out of the test server where it was living and out into the internet but when she tries to go back there she finds she's unable to she'll then start a journey to uncover the truth behind what happened to her creators which she considers her parents in the process she'll find out that things were a bit more complex than she initially thought tachyon project is a dual stick shooter where we've taken concepts from the classic shoot'em up genre and tried to adapt them to the dual stick shooter genre in tachyon project the player will find the gameplay versatility and speed traditional to dual stick shooters but with the variability in weapons and enemies that you usually find in shoot'em ups the variety of weapons secondary weapons and perks allow for hundreds of combinations for your ship [eclipse games],6.9,Jul 15 2015,e eclipse games action shooter shoot-'em-up top-down
SHINING RESONANCE REFRAIN,74,assume the role of yuma ilvern and stop the empire from exploiting the power of the ancient dragons including the soul of the shining dragon within you with the help of your friends realize your destiny save astoria and unleash the strength you’ve always had locked away,7.5,Jul 10 2018,t sega role-playing action rpg no online multiplayer
THE JACKBOX PARTY PACK 5,74,1-8 with an audience of up to 10000! it's the biggest party pack yet with five party-saving new games! 1) the pop-culture trivia mash-up you don't know jack: full stream (1-8 players) the classic returns full of wild new surprises 2) the what-if game split the room (3-8 players) create strange and divisive hypothetical situations 3) the lyric-writing game mad verse city (3-8 players) channel your inner mc as a rap battling robot 4) the competitive drawing game patently stupid (3-8 players) create odd inventions to solve bizarre problems 5) the deadliest game show in the crab nebula zeeple dome (1-6 players)! fling yourself at bloodthirsty aliens to win millions of zubabucks! play using your phones tablets or computers no extra controllers needed!,tbd,Oct 16 2018,t jackbox games inc. miscellaneous party / minigame no online multiplayer
ROUNDABOUT,74,roundabout is an open world driving puzzle game where you control a constantly rotating limousine! pick up passengers find secret collectables take on dangerous missions and fall in love while reliving the 1977 rise to fame story of georgio manos,5.6,Feb 20 2015,mofficial site: http://roundaboutgame.com/ no goblin driving racing arcade mission-based automobile
ATTACK ON TITAN 2,74,based on the anime series and building on the fast-paced action the series is famous for attack on titan 2 is the sequel to 2016's action game and features new gameplay mechanics players once again don the renowned omni-directional manoeuver gear as they fight and repel the fearsome titans that threaten humanity to restore peace within the walls,6.7,Mar 20 2018,m omega force action general up to 8 players
ENIGMATIS 3: THE SHADOW OF KARKHALA,74,the demonic preacher has escaped to the remotest reaches of tibet in pursuit of a dark secret that could give him ultimate power he first escaped the detective and her partner pi richard hamilton in maple creek and then again at ravenwood park this time it is personal after returning to maple creek and uncovering new evidence about the preacher's plan the two detectives set out in search of a centuries-old monastery hidden high in the mountains of tibet where the immortal preacher's lifelong search for world domination could finally meet its end drawn into this ancient struggle between the forces of light and darkness the detectives must defeat the preacher at any cost but will they be able to catch him before it is too late? will they even be able to stop him if they do now that he is more powerful than ever? what secrets will they find in the shadows of karkhala?,tbd,Apr 6 2018,t big fish games puzzle hidden object no online multiplayer
HYPERPARASITE,74,a rogue-lite twin-stick shooter/brawler that never plays the same twice collect and control 60 different characters as the body-snatching alien parasite with a grudge against humanity fight to the top of the food chain: possess the president push the big red button and one-up the human race,7.1,Apr 3 2020,t troglobytes games s.l. action shooter shoot-'em-up top-down no online multiplayer
ARCADE SPIRITS,74,what if the 1983 video game marketing crash never happened? set in 20xx arcade spirits is a visual novel romantic comedy with a different history where arcades still reign supreme as the ultimate place to play after a period of turbulent employment your character starts an exciting new job at the funplex: a popular local arcade with a team of staff that are as eccentric as the customers,tbd,May 1 2020,t fiction factory games adventure visual novel no online multiplayer
ANARCUTE,74,these are dark times a group of evil corporations has taken over the world's major cities they've taken over the media brainwashed the police and are now shamelessly running citizens' lives from the security of their skyscrapers it is time to act assume control of the revolution to confront the terrible brainwash patrol who are dominating the world [xboxcom],7.3,Jul 12 2016,e10+ anarteam action general
SHADOW WARRIOR,74,shadow warrior is bold reimagining of 3d realms' cult classic shooter from developer flying wild hog (hard reset) and independent game label devolver digital (serious sam 3: bfe hotline miami luftrausers) for pc and next-gen consoles blending the viciously over-the-top gunplay of its predecessor with the elegant precision of the powerful katana shadow warrior is an imaginative take on the classic arcade-style shooter,7.4,Oct 21 2014,mofficial site: http://www.shadowwarrior.com/ flying wild hog action shooter shooter first-person fantasy fantasy arcade
BLUES AND BULLETS - EPISODE 2: SHAKING THE HIVE,74,eliot ness the former leader of the legendary untouchables wished only to spend the rest of his days working in his diner not dwelling too much on the cesspit of corruption his city santa esperanza had degenerated into but things rarely go as planned when children suddenly start to disappear and the police just simply a blind eye eliot decides to take the law into his own hands track down the culprit and bring him to justice by any means necessary even if he has to abandon his dreams of a peaceful life and again get embroiled in shootouts with the usual array of assassins and hoodlums helped by various characters from some unexpected places the player must guide eliot through the increasingly morbid and decadent scenarios searching for clues to solve the cases in the five episodes of this season's blues and bullets,4.5,Apr 8 2016, a crowd of monsters action adventure general
ATTACK ON TITAN 2: FINAL BATTLE,74,battle through the gripping narrative of season 1 and 2 of the anime from a new perspective! players can also enjoy original stories supervised by series creator hajime isayama,4.8,Jul 5 2019,m omega force action general up to 8 players
DYING LIGHT,74,a survival game presented from a first-person perspective dying light is set in a broad dangerous open world throughout the day you comb a city environment ravaged by a puzzling epidemic scouring for supplies and fashioning weapons to assist you in defeating the hordes of brainless flesh-hungry enemies the plague has spawned when the night falls the hunter becomes the hunted as the infected increase their strength and aggressiveness - but even more deadly are the nocturnal inhuman predators that leave their nests to feed,7.8,Jan 27 2015,mofficial site: https://www.facebook.com/dyinglightgame techland horror action adventure horror survival up to 4 players up to 5 players
BEHOLDER: COMPLETE EDITION,74,seize control of your destiny in a grim dystopian world over which the state has absolute authority privacy is dead in this forbidding new age but you still have to make a living as the manager of a government-run apartment building you must keep your residents comfortable and well-fed while fulfilling the directives of your superiors who insist on knowing everything that's going on between your dilapidated walls,tbd,Jan 19 2018,t warm lamp games strategy general no online multiplayer
LIFE IS STRANGE 2: EPISODE 4 - FAITH,74,the saga picks up in a humboldt county california hospital room where sean gravely wounded wakes up to find that daniel is still missing under arrest and facing tough questions from law enforcement sean is running out of options only quick thinking and unexpected allies can secure his freedom “in episode 4 we re-join sean at his lowest point the disaster that separated him from his brother has scarred him for life and he is lost alone and in quite a bit of trouble” said michel koch & raoul barbet co-creative directors of life is strange 2 “sean is already at a breaking point and now faces some of the toughest situations in his life as he desperately searches for daniel whose absence hangs heavy over the whole episode considering what happened in that california redwood forest even if he can locate his brother – he can’t be sure of who or what he will find” searching for daniel under the scorching nevada sun and through freezing desert nights sean must make his toughest choices yet puerto lobos and the dream of freedom have never felt so far away will sean’s faith in daniel be rewarded – or is the younger wolf lost forever?,5.3,Aug 22 2019,m dontnod entertainment action adventure general no online multiplayer
THE FLAME IN THE FLOOD,74,a rogue-lite river journey through the backwaters of a forgotten post-societal america forage craft evade predators for pc mac and xbox one,5.3,Feb 24 2016,t the molasses flood action adventure general survival
LEGO BATMAN 3: BEYOND GOTHAM,74,batman joins up with the super heroes of the dc comics universe and blasts off to outer space to stop the evil brainiac from destroying earth using the power of the lantern rings brainiac miniaturizes worlds to add to his demented collection of mini cities from around the galaxy te greatest super heroes and the most cunning villains must now unite and travel to different lantern worlds to collect the lantern rings and stop brainiac before nothing more can be done,7.0,Nov 11 2014,e10+ tt games action adventure general modern no online multiplayer
LEGO THE INCREDIBLES,74,lego the incredibles a new video game where players take control of their favourite incredibles characters in unforgettable scenes and action sequences from both disney pixar films the incredibles and the upcoming the incredibles 2 the game encourages players to work together by combining the parr family's abilities and unique powers to conquer crime and family life in a lego world full of fun and humour with lego the incredibles fans can experience the non-stop action from both movies while fighting crime together as a super hero family in lego the incredibles players explore action-packed story levels and an epic hub world including municiberg and new urbem as they use their unique super abilities to bring the city's villains to justice,7.1,Jun 15 2018,e10+ tt games tt fusion action adventure general open-world no online multiplayer
BOMBER CREW,74,take to the skies in this immersive flight simulation where each mission is a high-risk expedition manage everything from fuel ammo hydraulics and more in your very own physics-based bomber which can be customized with an array of liveries and paint jobs,6.2,Jul 10 2018,e10+ runner duck simulation flight combat no online multiplayer
SUPERMARKET SHRIEK,74,"scream like a man! scream like a goat! scream together! join the unlikely duo of man and goat in this unique (shopping) kart racer as they traverse precarious obstacles and complete deadly challenges inside a range of shops boutiques and supermarkets an outlandish solo adventure and a truly one-of-a-kind co-op experience! scream like a man! scream like a goat! scream together! a kart racer like no other - propel our two heroes using their wild incomprehensible screams! use the screams of both man and goat in perfect harmony to master the mad-cap physics and complete each stage! a world of insane obstacles - race around shops boutiques and supermarkets - overcoming a relentless stream of obstacles along the way! from the mundane (tins of beans) to the absurd (fire pits swinging axes sumo wrestlers & more!) action-packed gameplay modes - the 38 stages include outlandish obstacle courses time-limited collectathons and not forgetting the mode-where-you-knock-over-the-tins-of-beans an ""epic"" journey - set in a near-future-dystopian-alternate-reality-universe-world (probably) our heroes must go on a journey to discover something deep within themselves and ultimately save save save! on 3 for 2 items in the canned food isle play solo with goat (friend) or with a herd! - embark on this adventure solo or enlist the help of a friend for a co-op experience like no other! there are also 3 chaotic pvp party modes for between 2 and 4 players! dress to impress - customise the appearance of your characters with over 50 customisation options! choose from a range of excellent shirt & tie combos as well as some outlandish headgear!",6.3,Jun 9 2019,e billygoat entertainment ltd simulation general up to 8 players
NASCAR HEAT 4,74,nascar heat 4 is the official video game of nascar looking and sounding better than ever with updated user interface graphics and engine audio race across 38 tracks in all three nascar national series plus the fan-favorite xtreme dirt tour,6.3,Sep 10 2019,e monster games inc. 704games racing simulation automobile no online multiplayer
MINECRAFT DUNGEONS,74,what exactly is minecraft: dungeons? it's an all-new action-adventure game inspired by classic dungeon crawlers where you'll constantly discover new weapons and items that will help you defeat a ruthless swarm of new-and-nasty mobs you'll fight or flee through canyons swamps and of course mines you can brave the dungeons alone or team up with friends up to four players can battle together through action-packed treasure-stuffed wildly varied levels all in an epic quest to save the villagers and take down the evil arch-illager,7.8,May 26 2020,e10+ mojang ab action adventure open-world role-playing action rpg up to 4 players
MEGA COIN SQUAD,74,tackle 16 levels in the solo quest for the mega coins in this manic 2d platformer from big pixel studios and adult swim games or invite your friends round to rob them of victory -- and their coins -- in four different local multiplayer modes,6.4,May 20 2015,t big pixel studios action platformer 2d
FALLOUT 4: AUTOMATRON,74,the mysterious mechanist has unleashed a horde of evil robots into the commonwealth including the devious robobrain hunt them down and harvest their parts to build and mod your own custom robot companions choose from hundreds of mods; mixing limbs armor abilities and weapons like the all-new lightning chain gun even customize their paint schemes and choose their voices!,6.0,Mar 22 2016,m bethesda game studios role-playing western-style
PURE CHESS: GRANDMASTER EDITION,74,pure chess grandmaster edition is a stunning celebration of the greatest strategy game of all time pure chess is packed with an amazing level of features and accessible tutorials so whether you're a budding grand master or playing chess for the first time you'll find everything you need right here,tbd,Sep 9 2016,e ripstone miscellaneous board / card game
ZUMBA FITNESS WORLD PARTY,73,zumba fitness world party is a home workout game that helps players burn up to 1000 calories per hour as you immerse yourself in the movement and music of exotic global destinations such as brazil hawaii and beyond,6.2,Nov 19 2013,eofficial site: http://zumbafitnessgame.com/ zoe mode miscellaneous exercise / fitness no online multiplayer
SUBTERRAIN,73,in subterrain you fill the shoes of dr west the apparent lone survivor of mpo an underground city on mars do what you must to survive: battle enemies fight hunger and thirst mend your wounds and gather resources in a constant struggle to survive the catastrophe that’s beset mars! you may end up being your own worst enemy if you’re careless every decision you make is critical as the world does not wait for you,tbd,Jan 27 2017,m pixellore action shooter shoot-'em-up top-down
GOING UNDER,73,going under is a roguelite-inspired dungeon crawler about exploring the cursed ruins of failed tech startups you’ll wield office junk as weapons as you battle your way through the forsaken office complexes stab a demon with a thumbtack one moment run over a goblin with a smart car the next–your options in combat are constantly changing,tbd,Sep 24 2020, aggrocrab action adventure general no online multiplayer
DESTINY 2: SHADOWKEEP,73,new nightmares have emerged from the shadows of our moon called forth by haunting visions eris morn has returned join her to slay these nightmares before they reach out beyond the moon to cast humanity back into an age of darkness features: new missions & quests; new destination & dungeon; new weapons and gear to earn; an all new raid; and more,6.9,Oct 1 2019,t bungie action shooter first-person arcade up to 16 players
JOTUN: VALHALLA EDITION,73,in jotun you play thora a norse warrior who has died an inglorious death and must face the challenges of viking purgatory to prove herself to the gods and enter valhalla,5.7,Sep 9 2016,t thunder lotus games action general
MYSTERY CASTLE,73,this game is for everyone who loves adventure treasure hunting laughing out loud transforming into creatures drinking potions possessing monsters explosions inept wizards witless golems huge floating eyeballs magic portals magic lanterns grumpy dwarfs cheerful eskimos irate hotel owners giant monsters throwing bombs at giant monsters… and then laughing some more!,tbd,May 6 2016,e runestone games limited puzzle action
JUST DANCE 2017,73,grab your friends and family because it's time to dance! the biggest music video game franchise of all time is back with over 60 million units sold just dance 2017 brings you over 40 new tracks six game modes updated content all year long and access to 200+ songs through just dance unlimited! join a community of more than 118 million players around the world and bust out your best moves! dance your heart out to cheap thrills by sia ft sean paul lean on by major lazer & dj snake ft mo and sorry by justin bieber relive classics including don't stop me now by queen or if j-pop is your thing get down to po pi po by hatsune miku!,6.6,Oct 25 2016,e10+ ubisoft paris action rhythm dancing
ANODE,73,colored blocks fall and they keep falling you rotate them and drop them faster and faster you align the pieces creating links of matching color filling in gaps you touch a block with a detonator and the entire chain explodes the blocks above them drop another detonator touches and another chain is gone then another anode reintroduces the classic falling-block puzzle genre with new twists and challenges! link blocks back and forth across each other match angled couplers to create chains of multiple colors earn items and use them to clear your bin play mission mode and complete randomly-generated objectives for additional challenge post your scores on leaderboards and see how you stack up [xboxcom],tbd,Aug 10 2016,e kittehface software puzzle matching
PROJECT SPARK,73,project spark gives players the power to build play and share their very own games and worlds on the xbox one,6.9,Mar 4 2014,e10+ microsoft game studios general action action adventure general sandbox
LIFE IS STRANGE: EPISODE 2 - OUT OF TIME,73,reunited with her friend chloe max begins experimenting with her power and starts to wonder if it is related to her visions or the weird snow from the previous day but life goes on in blackwell academy and a certain viral video has become a serious topic of discussion meanwhile what did happen to rachel amber?,8.1,Mar 25 2015,m dontnod entertainment action adventure general
TYPOMAN: REVISED,73,typoman is a 2d puzzle platformer you slip into the role of a character made of letters struggling to make your way through a dark and hostile world despite your small stature you have a powerful gift: you can craft words to alter your environment but choose your words wisely - they can either be a blessing or a curse!,tbd,Feb 17 2017,e10+ brainseed factory action platformer 2d
TITANFALL: EXPEDITION,73,titanfall: expedition introduces three new maps to the frontier – runoff swampland and war games,4.7,May 15 2014,m respawn entertainment action shooter first-person sci-fi arcade
VASARA COLLECTION,73,japanese arcade shoot’em ups vasara and vasara 2 come to xbox one in a single package it’s sci-fi meets history in these arcade classics which take place in an alternate timeline feudal japan where technologically advanced weaponry and sci-fi equipment are a reality and heroes use flying motorcycles with amazing firepower and fierce melee weapons to destroy their enemies,7.2,Aug 14 2019,t qubyte interactive miscellaneous compilation no online multiplayer
HYPER SENTINEL,73,do battle against giant space destroyers tackle endless waves of enemies and face off against epic guardians,tbd,May 11 2018,e four5six pixel action shooter shoot-'em-up horizontal no online multiplayer
QUEEN'S QUEST 2: STORIES OF FORGOTTEN PAST,73,when the king asks a famous shapeshifting alchemist to look into the murder of his most trusted agent and friend the last thing she expected was to discover an intricate network of criminals working from the shadows to bring chaos into the land at first it seems that the murder was nothing more than a simple crime of passion but as she plunges deeper into the investigation the alchemist learns the hard truth; nothing is as it seems and no one can be trusted follow the intriguing investigation of a shapeshifter and discover the conspiracy threatening to shake the very foundation of a kingdom unveil the stories of forgotten past in queen's quest 2!,tbd,Feb 22 2019, brave giant puzzle hidden object no online multiplayer
WARTILE,73,wartile is a cool-down based game that keeps the action flowing with ample opportunities to plan your moves although it contains the strategic elements from turn-based games a mixture of slow down features and cool-down based gameplay maintains the tension of battle while allowing for breathing room to make tactical decisions at its heart wartile is a game about positioning and tactical decision making,tbd,Mar 24 2020,e10+ deck13 spotlight strategy turn-based tactics no online multiplayer
DEEP SKY DERELICTS: DEFINITIVE EDITION,73,deep sky derelicts is an original combination of turn-based strategy and rpg enriched with tactical card combat and popular roguelike elements explore derelict alien ships fight loot and upgrade your gear all in distinctive retro-futuristic comic book aesthetic style,tbd,Mar 24 2020,t snowhound games role-playing japanese-style no online multiplayer
CHARIOT,73,chariot is a humoristic physics-based couch co-op platformer in which a brave princess and her suitor carry a funeral wagon through ancient caves fending-off swarms of looters while amassing riches to bury the king's remains in a worthy gold-filled tomb if only that dead king would keep quiet the chariotâ€™s large wheels and long tethers allow the heroes to reach higher ground swing across chasms and perform all sorts of impressive maneuvers extract riches from the very walls of the caves in multiple environments and make your way to the exit by avoiding envious looters or by beating them back as they attempt to steal your hard-earned loot! with skill-testing coordination mechanics and thrilling physics-based stunts required chariot will definitely please couch coop enthusiasts as teamwork and cooperation unlocks new possibilities,7.5,Oct 1 2014,e frima studio action platformer 2d
LEGO HARRY POTTER COLLECTION,73,the lego harry potter collection brings lego harry potter: years 1-4 and lego harry potter: years 5-7 to the playstation4 computer entertainment system for the first time with both top-selling videogames remastered on one disc! this compilation unites the creative prowess of lego and the expansive world of harry potter with an exciting journey full of spell-casting potion-making puzzle-solving lessons dueling and much more for players of all ages to enjoy gamers can experience the entire lego harry potter adventure featuring content from seven books and eight films with enhanced graphics environments lighting and visual effects along with two downloadable content (dlc) packs sure to delight fans of jk rowling's ever-expanding wizarding world the lego harry potter collection serves as a perfect gift for those eagerly anticipating the upcoming film fantastic beasts and where to find them a prequel to the harry potter film series,8.0,Oct 30 2018,e10+ warner bros. interactive entertainment miscellaneous compilation no online multiplayer
WHEN THE PAST WAS AROUND,73,when the past was around is an adventure point-and-click puzzle game about love moving on letting go and the joy and pain of everything in between,6.0,Dec 15 2020, mojiken studio adventure general no online multiplayer
LIFE IS STRANGE 2: EPISODE 3 - WASTELANDS,73,sean and daniel diaz’s journey to mexico continues in episode 3 a few months after the events in episode 2 and the boys’ escape from beaver creek the brothers experience life on the fringes of society as they befriend a close-knit community of drifters and runaways and become embroiled in the illegal cannabis trade among the towering redwood forests of california sean and daniel’s resolve is put to the test once again as new relationships create friction between them and they both learn much about who they are as individuals uncertain about their once united purpose can they stay together or will their journey together end here?,6.0,May 9 2019,m dontnod entertainment action adventure general no online multiplayer
STATE OF MIND,73,when mind and machine become one – what will remain of humanity? state of mind is a futuristic thriller game delving into transhumanism the game explores a world torn between a dystopian material reality and a utopian virtual future,7.3,Aug 15 2018,m daedalic entertainment action adventure adventure general 3d third-person no online multiplayer
STELA,73,overcome daunting challenges treacherous terrain and gargantuan beasts while traversing a decaying land manipulate the environment to solve elaborate puzzles and creep past dangerous creatures under cover of muted landscapes all set to an original soundtrack in this cinematic atmospheric platformer about a young woman witnessing the final days of a mysterious ancient world,6.6,Oct 17 2019,e10+ skybox labs action platformer 2d no online multiplayer
BATMAN: THE TELLTALE SERIES - EPISODE 3: NEW WORLD ORDER,73,penguin's brutal attack broadcast on live tv has left gotham city reeling as bruce and batman you'll dig deeper into the web of intrigue surrounding the newly revealed children of arkham meanwhile behind closed doors the mysterious selina kyle reveals more of herself to bruce and in the aftermath of the attack bruce’s friend and gotham’s new mayor harvey dent is a deeply changed man who can be trusted when the future of bruce wayne - and the batman - could be determined by the flip of a coin?,7.3,Oct 25 2016, telltale games adventure point-and-click
DARK SOULS III: ASHES OF ARIANDEL,73,journey to the snowy world of ariandel and encounter new areas bosses enemies weapons armor set magic spells and more will you accept the challenge and embrace the darkness once more?,6.9,Oct 25 2016,m from software role-playing action rpg
CALL OF DUTY: GHOSTS - INVASION,73,invasion is the third dlc pack for call of duty: ghosts featuring four multiplayer maps and episode 3: awakening - the next installment in extinction's four-part episodic narrative,6.3,Jun 3 2014,m infinity ward action shooter first-person modern arcade
SAINTS ROW IV: RE-ELECTED,73,saints row iv: re-elected + gat out of hell finds you leaping over buildings singing songs fight in a 2d side-scroller cure cancer save santa claus all this and more awaits you when you play saints row iv: re-elected a special bundle that includes saints row iv and all of its' dlc after saving the world from a terrorist attack the leader of the 3rd street saints is elected to become president of the united states things go reasonably well for the president until an alien warlord named zinyak attacks the white house and abducts his entire cabinet now stuck inside a reality bending simulation the president and the saints fight to save themselves earth and the entire galaxy,6.9,Jan 20 2015,m volition inc. action adventure modern open-world
MULAKA,73,explore northern mexico’s breathtaking landscapes with mulaka a 3d action-adventure game based on the rich indigenous culture of the tarahumara,6.2,Mar 2 2018,t lienzo action adventure general no online multiplayer
HUMAN: FALL FLAT,73,human:fall flat is a quirky open-ended physics-based puzzle and exploration game set in floating dreamscapes your goal is to escape these surreal dreams by solving puzzles with nothing but your wits and physics,6.7,May 12 2017,e no brakes games action adventure general
RESIDENT EVIL: REVELATIONS 2 - EPISODE 3: JUDGMENT,73,resident evil revelations 2 - episode 1 required; sold separately xbox live free membership required xbox live gold membership required for multiplayer features episode three: judgment neil is caught in the overseer's trap following a clue he left behind claire and moira search for a way into the overseer's tower meanwhile barry confronts a dangerous figure with a mysterious connection to natalia's past lives and ulterior motives intertwine never knowing what fate the island has in store *additional raid mode characters and stages included *episode one required to play,7.3,Mar 11 2015,m capcom action adventure survival
LUMO,73,witness the rebirth of a genre in lumo – a classic isometric adventure with a modern twist for gamers young and old alike! as a contemporary take on the long-lost isometric platform genre lumo can be enjoyed by anyone looking for an absorbing challenging and rewarding adventure but for those who lived through the golden age of videogames – the 80s and early 90s – or know about the games and culture from that time layer upon layer of nods winks and touches to those times help build upon an experience that’s as heart-warming as it is exciting! with over 400 rooms across four unique zones six hidden mini-games and all kinds of secrets to uncover lumo is a true voyage of discovery how much you discover just depends on how hard you look…,tbd,Jun 22 2016,e10+ triple eh? ltd action adventure general platformer 3d
THE WALKING DEAD: MICHONNE - EPISODE 3: WHAT WE DESERVE,73,the season finale,7.4,Apr 26 2016,m telltale games adventure 3d third-person
DRAGON BALL: XENOVERSE 2,73,dragon ball xenoverse 2 builds upon the dragon ball xenoverse with enhanced graphics that will further immerse players into the largest and most detailed dragon ball world ever developed dragon ball xenoverse 2 delivers a new hub city and the most character customization choices to date among a multitude of new features and special upgrades * relive the dragon ball story by time traveling and protecting historic moments in the dragon ball universe * brand new hub city more than 7x the size of the original game with 300 players online at the same time * next-gen visuals bring the dragon ball anime experience to life * new characters and boss fights * more in depth character creation system and battle adjustments * free updates and post launch support for more than a year,7.0,Oct 25 2016,t dimps corporation action fighting 3d up to 6 players
HAWKEN,73,hawken is a multiplayer mech combat game the focus is on creating an intense and enjoyable battle experience that captures the feeling of piloting a heavy war machine while keeping the action fast-paced and strategic,6.9,Jul 1 2016,tofficial site: http://www.hawkengame.com/ reloaded games inc. reloaded games action general shooter first-person tactical
TENNIS IN THE FACE,73,this is no wimbledon this is tennis in the face! get ready for some hilarious ragdoll-smashing ball-bouncing action! help pete pagassi to save the city from an evil energy drink corporation explodz knock out creepy clowns evil riot police and other explodz-addicted maniacs with a tennis ball in the face bounce the ball off walls to reach targets lurking in cover and watch them tumble hilariously trigger masterful chain reactions and watch the chaos unfold finally enjoy the level finale in slow motion! tennis in the face is a hilarious bouncer-game where you save the city from the evil explodz inc with your extraordinary tennis skills simply move your finger on the screen observe the aiming line and lift your finger to serve a furious tennis smash,tbd,Dec 9 2016,tofficial site: https://itunes.apple.com/app/tennis-in-the-face/id583817577 10tons puzzle action
ASTRONEER,73,explore and reshape distant worlds astroneer is set during the 25th century’s intergalactic age of discovery where astroneers explore the frontiers of outer space risking their lives in harsh environments to unearth rare discoveries and unlock the mysteries of the universe on this adventure players can work together to build custom bases above or below ground create vehicles to explore a vast solar system and use terrain to create anything they can imagine a player’s creativity and ingenuity are the key to seeking out and thriving while on exciting planetary adventures,6.9,Feb 6 2019,e system era softworks action adventure sandbox
MOTOGP 17,73,prepare yourself for the adrenaline of the 2017 motogp enjoy all the bikes teams and tracks of the official championship try the new managerial career mode and put yourself in the shoes of a team manager trying to make the right choices both on the track and off it,6.6,Jul 11 2017,e koch media milestone s.r.l racing arcade automobile
MOTOGP 18,73,become the star of the 2018 motogp season! pursue your career as a professional rider starting from the red bull motogp rookies cup up to the premier class of the motogp race with all the riders of the motogp on 19 official tracks including the new buriram international circuit in thailand and enjoy an even more immersive experience thanks to new features and a new edition of the motogp esport championship feel like a professional rider decide how to change your bike learn how to manage tyre wear and use the motogp id to monitor your progress following your friends' races has never been so simple thanks to the new cameras that can be set to spectator mode,6.0,Jun 7 2018,e milestone s.r.l racing simulation automobile up to 12 players
TEAM SONIC RACING,73,team sonic racing combines the best elements of arcade and fast and fast-paced competitive style racing as you face-off with friends in off with friends in intense multiplayer racing race together and work as a team by sharing power-ups and speed boosts take control of your racing style -- choose from 3 distinct character types and unlock game changing vehicle customisation options to suit your racing style speed up gear up -- team racing at sonic speed!,7.2,May 21 2019,e sumo digital racing arcade automobile up to 12 players
SPARKLITE,73,sparklite is an action-adventure set in the whimsical and ever-changing land of geodia battle foes in top-down action using an arsenal of gadgets guns and gear explore dangerous corners of the procedurally generated world take down titans of the mining industry and harness the power of sparklite,7.0,Nov 15 2019,e10+ red blue games llc red blue games action adventure general no online multiplayer
THE COUNCIL - EPISODE 4: BURNING BRIDGES,73,experience a fresh take on the narrative adventure where your choices and character growth truly matter louis de richet enters the depths of lord mortimer’s island hunting truths about his mother and the other guests the mausoleum he finds there contains more secrets than he could possibly have predicted…,7.0,Sep 25 2018,m big bad wolf adventure general no online multiplayer
SNIPER ELITE V2 REMASTERED,73,you are elite sniper karl fairburne parachuted into berlin amidst the germans' final stand your mission is to prevent nazi v2 rocket technology falling into the hands of the red army you must aid key scientists keen to defect to the us and terminate those who stand in your way stealth is key as you find yourself trapped between two desperate armies in a race against time master authentic weaponry stalk your target fortify your position set up the shot and use your skill patience and cunning to achieve the mission all new graphics and rendering technology gives you improved ball busting x-ray kill camera detail witness the terrifying power of your bullet as it enters an enemy's body with all dlc missions included take the fate of the war into your own hands and hunt the fuhrer himself,5.9,May 14 2019,m rebellion action shooter third-person tactical up to 16 players
WE. THE REVOLUTION,73,we the revolution is a unique game with a singular art style set in the blood-soaked and paranoid world of the french revolution where often you could not tell a friend from an enemy as a judge of the revolutionary tribunal you will have to trudge through this setting passing sentences playing a dangerous political game and doing everything in your power to not to be guillotined as an enemy of revolution at the end of a day you will also confront your decisions with your family and very often they will see it differently the plot of we the revolution will put you in morally ambiguous situations in which there are no obvious solutions and the decisions you made are never unambiguous the power over human life and death is a heavy burden responsibility and strength that can affect the fate of the revolution keep that in mind each time when passing sentence in the courtroom while assigning tasks to your agents giving speeches and weaving political intrigue behind the scenes addressed chiefly to players who enjoy to settle moral dilemmas make complex personal choices and immerse themselves in the world of sophisticated political intrigue,5.5,Jun 25 2019, polyslash adventure general no online multiplayer
